study_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	experiment_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
PRJEB5348	ERR459115	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1276043	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:406-238	68976228	56fadb71ff09b593476cc53b9a98c4ae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459115/ERR459115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459115/120903_0219_D0PT7ACXX_7_SA-PE-032.sanfastq.gz	wt_sample245	great RNA experiment data
PRJEB5348	ERR459116	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1551191	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:406-239	84078797	292ae16909ae1030966bf4444662dc33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459116/ERR459116.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459116/120903_0219_D0PT7ACXX_1_SA-PE-063.sanfastq.gz	wt_sample246	great RNA experiment data
PRJEB5348	ERR459117	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1544704	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-240	83619509	5ac34818c95fb4d2e5a92325cd8de59f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459117/ERR459117.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459117/120903_0219_D0PT7ACXX_2_SA-PE-063.sanfastq.gz	wt_sample247	great RNA experiment data
PRJEB5348	ERR459118	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1538841	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-241	83534188	4b32dac3388f9ca145d0ef23d6f1cb44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459118/ERR459118.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459118/120903_0219_D0PT7ACXX_3_SA-PE-063.sanfastq.gz	wt_sample248	great RNA experiment data
PRJEB5348	ERR459119	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1399371	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-242	75717497	0d71772932695787334ef2bb7ba5693c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459119/ERR459119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459119/120903_0219_D0PT7ACXX_4_SA-PE-063.sanfastq.gz	wt_sample249	great RNA experiment data
PRJEB5348	ERR459120	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1206496	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-243	65638484	101fec9c25cb7b94a4e9c4aefb73c03a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459120/ERR459120.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459120/120903_0219_D0PT7ACXX_5_SA-PE-063.sanfastq.gz	wt_sample250	great RNA experiment data
PRJEB5348	ERR459121	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1210661	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-244	65924417	99e74caf175af82953b4602c3133914c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459121/ERR459121.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459121/120903_0219_D0PT7ACXX_6_SA-PE-063.sanfastq.gz	wt_sample251	great RNA experiment data
PRJEB5348	ERR459122	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1565117	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-245	84687081	4b64b7470c7aa03c3ea394d7ad77b2d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459122/ERR459122.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459122/120903_0219_D0PT7ACXX_7_SA-PE-063.sanfastq.gz	wt_sample252	great RNA experiment data
PRJEB5348	ERR459123	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1984160	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-246	107410451	d94ce73fef2779df331c911124ea3ee8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459123/ERR459123.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459123/120903_0219_D0PT7ACXX_1_SA-PE-007.sanfastq.gz	wt_sample253	great RNA experiment data
PRJEB5348	ERR459124	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1965477	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-247	106223827	9f72677500f1e7a4baa5c120324525c0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459124/ERR459124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459124/120903_0219_D0PT7ACXX_2_SA-PE-007.sanfastq.gz	wt_sample254	great RNA experiment data
PRJEB5348	ERR459125	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1942087	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-248	105275411	a89a02258e54e6aa1e13037296ec2509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459125/ERR459125.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459125/120903_0219_D0PT7ACXX_3_SA-PE-007.sanfastq.gz	wt_sample255	great RNA experiment data
PRJEB5348	ERR459126	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1795844	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-249	96986949	a057669a772cbf21d8798a221387f87d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459126/ERR459126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459126/120903_0219_D0PT7ACXX_4_SA-PE-007.sanfastq.gz	wt_sample256	great RNA experiment data
PRJEB5348	ERR459127	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1548460	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-250	84070039	59eda78d58034d620ddf7bf1680b22d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459127/ERR459127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459127/120903_0219_D0PT7ACXX_5_SA-PE-007.sanfastq.gz	wt_sample257	great RNA experiment data
PRJEB5348	ERR459128	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1542623	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-251	83889782	384a1f5c0db42ef7f8f1c587fec8453b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459128/ERR459128.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459128/120903_0219_D0PT7ACXX_6_SA-PE-007.sanfastq.gz	wt_sample258	great RNA experiment data
PRJEB5348	ERR459129	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1999762	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-252	108047331	a66b8a3f7842f9c748dd2951cc8766eb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459129/ERR459129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459129/120903_0219_D0PT7ACXX_7_SA-PE-007.sanfastq.gz	wt_sample259	great RNA experiment data
PRJEB5348	ERR459130	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1328760	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:407-253	72151983	e897a9504bbf6c136a4bb322cba8ece8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459130/ERR459130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459130/120903_0219_D0PT7ACXX_1_SA-PE-087.sanfastq.gz	wt_sample260	great RNA experiment data
PRJEB5348	ERR459131	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1310539	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-254	71034495	86775d893c83428c5f7e8531f0670fb0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459131/ERR459131.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459131/120903_0219_D0PT7ACXX_2_SA-PE-087.sanfastq.gz	wt_sample261	great RNA experiment data
PRJEB5348	ERR459132	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1292247	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-255	70270146	82a12a5f883fbd663e308955cbb7b6f0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459132/ERR459132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459132/120903_0219_D0PT7ACXX_3_SA-PE-087.sanfastq.gz	wt_sample262	great RNA experiment data
PRJEB5348	ERR459133	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1190212	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-256	64503303	010f62d74c77ed25f2ecb62e6a14aa7e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459133/ERR459133.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459133/120903_0219_D0PT7ACXX_4_SA-PE-087.sanfastq.gz	wt_sample263	great RNA experiment data
PRJEB5348	ERR459134	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1023269	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-257	55745802	5fcc66eaaca2f84a391cf99447735703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459134/ERR459134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459134/120903_0219_D0PT7ACXX_5_SA-PE-087.sanfastq.gz	wt_sample264	great RNA experiment data
PRJEB5348	ERR459135	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1030472	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-258	56223728	d43a8456cac5655c3185a3e8283cb270	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459135/ERR459135.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459135/120903_0219_D0PT7ACXX_6_SA-PE-087.sanfastq.gz	wt_sample265	great RNA experiment data
PRJEB5348	ERR459136	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1326172	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-259	71898095	c0cf47465952745eb7eefd0487c4bf97	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459136/ERR459136.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459136/120903_0219_D0PT7ACXX_7_SA-PE-087.sanfastq.gz	wt_sample266	great RNA experiment data
PRJEB5348	ERR459137	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1322239	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-260	71517251	857e53983ff0e767b2e35d46572efe5a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459137/ERR459137.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459137/120903_0219_D0PT7ACXX_1_SA-PE-005.sanfastq.gz	wt_sample267	great RNA experiment data
PRJEB5348	ERR459138	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1319763	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-261	71280249	491e216ffd0f2fc1b728c266eaa4ff0e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459138/ERR459138.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459138/120903_0219_D0PT7ACXX_2_SA-PE-005.sanfastq.gz	wt_sample268	great RNA experiment data
PRJEB5348	ERR459139	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1311803	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-262	71087151	6b2d4a9cea9abb3b039323a847c3d9cd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459139/ERR459139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459139/120903_0219_D0PT7ACXX_3_SA-PE-005.sanfastq.gz	wt_sample269	great RNA experiment data
PRJEB5348	ERR459140	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1184722	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-263	63959431	3ee1b92fdf09f80ee0aa551ab258fbf3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459140/ERR459140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459140/120903_0219_D0PT7ACXX_4_SA-PE-005.sanfastq.gz	wt_sample270	great RNA experiment data
PRJEB5348	ERR459141	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1022926	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-264	55478636	3cbe8161a474254eed9df523f7b65ac0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459141/ERR459141.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459141/120903_0219_D0PT7ACXX_5_SA-PE-005.sanfastq.gz	wt_sample271	great RNA experiment data
PRJEB5348	ERR459142	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1031000	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-265	56069201	6919c3359b6f950d1804792b1b7fd161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459142/ERR459142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459142/120903_0219_D0PT7ACXX_6_SA-PE-005.sanfastq.gz	wt_sample272	great RNA experiment data
PRJEB5348	ERR459143	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1322294	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-266	71393671	0f21aa7cbb84b8e381051953fff1fcb1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459143/ERR459143.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459143/120903_0219_D0PT7ACXX_7_SA-PE-005.sanfastq.gz	wt_sample273	great RNA experiment data
PRJEB5348	ERR459144	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2381167	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:408-267	128978220	986f1e9f991c342fbd40eeef9853f96b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459144/ERR459144.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459144/120903_0219_D0PT7ACXX_1_SA-PE-018.sanfastq.gz	wt_sample274	great RNA experiment data
PRJEB5348	ERR459145	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2357913	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-268	127561907	6be1f8322b0109d7f0e831dc18902901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459145/ERR459145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459145/120903_0219_D0PT7ACXX_2_SA-PE-018.sanfastq.gz	wt_sample275	great RNA experiment data
PRJEB5348	ERR459146	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2325135	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-269	126180150	3ca99115ea477a19966535e457a9456e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459146/ERR459146.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459146/120903_0219_D0PT7ACXX_3_SA-PE-018.sanfastq.gz	wt_sample276	great RNA experiment data
PRJEB5348	ERR459147	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2125601	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-270	114933774	872e4e91bfc9800a9417290258f5228f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459147/ERR459147.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459147/120903_0219_D0PT7ACXX_4_SA-PE-018.sanfastq.gz	wt_sample277	great RNA experiment data
PRJEB5348	ERR459148	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1829946	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-271	99464721	913e3541ae3394f375a6a6a98b765c8c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459148/ERR459148.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459148/120903_0219_D0PT7ACXX_5_SA-PE-018.sanfastq.gz	wt_sample278	great RNA experiment data
PRJEB5348	ERR459149	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1841299	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-272	100271886	621e351149665244184edb93dbbdba54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459149/ERR459149.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459149/120903_0219_D0PT7ACXX_6_SA-PE-018.sanfastq.gz	wt_sample279	great RNA experiment data
PRJEB5348	ERR459150	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2386366	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-273	129118552	1b3b0f9eb2e05da77aa4c28beef520c7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459150/ERR459150.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459150/120903_0219_D0PT7ACXX_7_SA-PE-018.sanfastq.gz	wt_sample280	great RNA experiment data
PRJEB5348	ERR459151	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1838564	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-274	99432662	956cb660447966548fe35b472f60f63a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459151/ERR459151.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459151/120903_0219_D0PT7ACXX_1_SA-PE-013.sanfastq.gz	wt_sample281	great RNA experiment data
PRJEB5348	ERR459152	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1821511	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-275	98325826	ce1b4e29c44b4d385a0150eb87adef86	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459152/ERR459152.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459152/120903_0219_D0PT7ACXX_2_SA-PE-013.sanfastq.gz	wt_sample282	great RNA experiment data
PRJEB5348	ERR459153	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1803178	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-276	97681110	b96712100f061d1b8bbd746cefac4c7d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459153/ERR459153.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459153/120903_0219_D0PT7ACXX_3_SA-PE-013.sanfastq.gz	wt_sample283	great RNA experiment data
PRJEB5348	ERR459154	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1645600	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-277	88775841	e07fcba0a1d4ce205bb7fac7b096205a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459154/ERR459154.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459154/120903_0219_D0PT7ACXX_4_SA-PE-013.sanfastq.gz	wt_sample284	great RNA experiment data
PRJEB5348	ERR459155	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1417864	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-278	76885521	38f3d4d0f3f651b5d1a30512e0af708c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459155/ERR459155.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459155/120903_0219_D0PT7ACXX_5_SA-PE-013.sanfastq.gz	wt_sample285	great RNA experiment data
PRJEB5348	ERR459156	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1427767	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-279	77628606	a2a5541f08cc9a6f56e08be0ab1d3658	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459156/ERR459156.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459156/120903_0219_D0PT7ACXX_6_SA-PE-013.sanfastq.gz	wt_sample286	great RNA experiment data
PRJEB5348	ERR459157	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1842367	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:409-280	99472698	aaf7c3987b1c825cac3828c2cb827e05	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459157/ERR459157.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459157/120903_0219_D0PT7ACXX_7_SA-PE-013.sanfastq.gz	wt_sample287	great RNA experiment data
PRJEB5348	ERR459158	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1351031	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-281	73317757	45557417f58d5bf1a02e9f0db08af325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459158/ERR459158.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459158/120903_0219_D0PT7ACXX_1_SA-PE-010.sanfastq.gz	wt_sample288	great RNA experiment data
PRJEB5348	ERR459159	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1343605	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-282	72803019	9f40b154d81ff68f1b95aa34c3a3d50d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459159/ERR459159.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459159/120903_0219_D0PT7ACXX_2_SA-PE-010.sanfastq.gz	wt_sample289	great RNA experiment data
PRJEB5348	ERR459160	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1332422	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-283	72430760	8689b8af6088060bc175d8501ba75d70	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459160/ERR459160.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459160/120903_0219_D0PT7ACXX_3_SA-PE-010.sanfastq.gz	wt_sample290	great RNA experiment data
PRJEB5348	ERR459161	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1212849	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-284	65672861	d1a2a209ec6fd644e581bd15fd654855	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459161/ERR459161.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459161/120903_0219_D0PT7ACXX_4_SA-PE-010.sanfastq.gz	wt_sample291	great RNA experiment data
PRJEB5348	ERR459162	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1048344	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-285	57069749	d175342517e8bd8792dfcfb2de5bf012	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459162/ERR459162.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459162/120903_0219_D0PT7ACXX_5_SA-PE-010.sanfastq.gz	wt_sample292	great RNA experiment data
PRJEB5348	ERR459163	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1054058	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-286	57506382	21c7c9d2d9d2b8b2da6ca6854f7d3e96	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459163/ERR459163.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459163/120903_0219_D0PT7ACXX_6_SA-PE-010.sanfastq.gz	wt_sample293	great RNA experiment data
PRJEB5348	ERR459164	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1357191	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-287	73539146	e41e0f123b1df6229e875dfc144d91f3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459164/ERR459164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459164/120903_0219_D0PT7ACXX_7_SA-PE-010.sanfastq.gz	wt_sample294	great RNA experiment data
PRJEB5348	ERR459165	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1239105	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-288	67287650	004e8c48560af43f03d38ad35cb465ba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459165/ERR459165.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459165/120903_0219_D0PT7ACXX_1_SA-PE-049.sanfastq.gz	wt_sample295	great RNA experiment data
PRJEB5348	ERR459166	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1227659	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-289	66556783	9c7a616e1ed70b3b354aa147f3f7a5b8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459166/ERR459166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459166/120903_0219_D0PT7ACXX_2_SA-PE-049.sanfastq.gz	wt_sample296	great RNA experiment data
PRJEB5348	ERR459167	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1215992	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-290	66119550	afa0dd40e45514fea8fdd320b728de35	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459167/ERR459167.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459167/120903_0219_D0PT7ACXX_3_SA-PE-049.sanfastq.gz	wt_sample297	great RNA experiment data
PRJEB5348	ERR459168	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1112710	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-291	60271693	f76df2e17a30e78fd26542dcb1103f58	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459168/ERR459168.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459168/120903_0219_D0PT7ACXX_4_SA-PE-049.sanfastq.gz	wt_sample298	great RNA experiment data
PRJEB5348	ERR459169	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	960827	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:410-292	52332180	837202101ebceb8a0444fb7e6776db6d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459169/ERR459169.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459169/120903_0219_D0PT7ACXX_5_SA-PE-049.sanfastq.gz	wt_sample299	great RNA experiment data
