tracking_id,gene_short_name,tss_id,locus
XLOC_011641,CG13634,TSS18163,3R:20614071-20615858
XLOC_011642,Ude,TSS18164,3R:20617464-20625390
XLOC_011643,polybromo,TSS18165,3R:20625660-20630981
XLOC_011644,CG5807,TSS18166,3R:20631166-20639734
XLOC_011645,CG5808,TSS18167,3R:20639983-20642729
XLOC_011646,niki,TSS18168,3R:20648122-20651105
XLOC_011647,CG31357;CG43166;RabX4,TSS18169;TSS18170;TSS18171,3R:20651512-20655699
XLOC_011648,CG33658,TSS18172,3R:20666230-20666885
XLOC_011649,CG10899;HdacX,TSS18173;TSS18174,3R:20677293-20683281
XLOC_011650,CG31105,TSS18175,3R:20683343-20685475
XLOC_011651,CG13639,TSS18176,3R:20685621-20686088
XLOC_011652,CG13640,TSS18177,3R:20687380-20687884
XLOC_011653,CG13641,TSS18178,3R:20688653-20692506
XLOC_011654,CG3744;CycB3,TSS18179;TSS18180,3R:20693646-20702372
XLOC_011655,CG31121,TSS18181;TSS18182,3R:20702789-20720327
XLOC_011656,CG13643,TSS18183,3R:20723406-20731723
XLOC_011657,-,TSS18184,3R:20731865-20735913
XLOC_011658,CG31120,TSS18185,3R:20738937-20743582
XLOC_011659,tRNA:CR31416,TSS18186,3R:20738937-20743582
XLOC_011660,Osbp,TSS18187,3R:20757738-20764033
XLOC_011661,ssh,TSS18188;TSS18189,3R:20764724-20770678
XLOC_011662,tnc,TSS18190,3R:20807837-20850727
XLOC_011663,CG11781,TSS18191,3R:20807837-20850727
XLOC_011664,Smg6,TSS18192,3R:20855144-20859177
XLOC_011665,CG6422,TSS18193;TSS18194,3R:20859865-20870857
XLOC_011666,5PtaseI,TSS18195,3R:20859865-20870857
XLOC_011667,CG31109,TSS18196,3R:20879198-20880356
XLOC_011668,CG31111,TSS18197,3R:20880797-20891317
XLOC_011669,veli,TSS18198,3R:20880797-20891317
XLOC_011670,OstStt3,TSS18199,3R:20891526-20895372
XLOC_011671,CG9996,TSS18200,3R:20895440-20900329
XLOC_011672,CG34027,TSS18201,3R:20927988-20934754
XLOC_011673,CG13650,TSS18202,3R:20934947-20938238
XLOC_011674,CG31108;CG31510,TSS18203;TSS18204,3R:20938586-20948881
XLOC_011675,CG42503,TSS18205,3R:20951353-20956960
XLOC_011676,lobo,TSS18206,3R:20995285-21019498
XLOC_011677,Cad96Ca,TSS18207,3R:21023288-21039371
XLOC_011678,CG13663,TSS18208,3R:21040046-21040910
XLOC_011679,Cad96Cb,TSS18209,3R:21047314-21058135
XLOC_011680,CG10420,TSS18210,3R:21059357-21061240
XLOC_011681,bam,TSS18211,3R:21067770-21070884
XLOC_011682,RpS27,TSS18212,3R:21071511-21073282
XLOC_011683,CG10425,TSS18213;TSS18214,3R:21074958-21091457
XLOC_011684,Aats-gln,TSS18215,3R:21074958-21091457
XLOC_011685,CG10513,TSS18216,3R:21101510-21102934
XLOC_011686,CG10514,TSS18217,3R:21104145-21105541
XLOC_011687,CG31098,TSS18218,3R:21117091-21118693
XLOC_011688,CG31102,TSS18219,3R:21119179-21121323
XLOC_011689,CG31097,TSS18220,3R:21121849-21128039
XLOC_011690,CG31288,TSS18221,3R:21121849-21128039
XLOC_011691,CG10550,TSS18222,3R:21132128-21134109
XLOC_011692,CG31099,TSS18223,3R:21135150-21136665
XLOC_011693,CG31087,TSS18224,3R:21136748-21139555
XLOC_011694,CG10559,TSS18225,3R:21140215-21141838
XLOC_011695,CG10553,TSS18226,3R:21142182-21143833
XLOC_011696,CG10560,TSS18227,3R:21144271-21145801
XLOC_011697,CG10562,TSS18228,3R:21146774-21148473
XLOC_011698,CHKov1,TSS18229;TSS18230,3R:21148873-21155042
XLOC_011699,CG10669;CHKov2,TSS18231;TSS18232;TSS18233,3R:21155199-21165848
XLOC_011700,tobi,TSS18234,3R:21165973-21172634
XLOC_011701,Fur1,TSS18235,3R:21173023-21298778
XLOC_011702,alrm,TSS18236,3R:21173023-21298778
XLOC_011703,Muc96D,TSS18237,3R:21173023-21298778
XLOC_011704,CG4553,TSS18238,3R:21299237-21302637
XLOC_011705,XNP,TSS18239;TSS18240,3R:21303469-21308668
XLOC_011706,Dhap-at,TSS18241;TSS18242,3R:21308887-21316675
XLOC_011707,CG33494,TSS18243,3R:21319280-21320883
XLOC_011708,CR43456,TSS18244,3R:21327548-21328299
XLOC_011709,CG4582,TSS18245,3R:21341807-21452655
XLOC_011710,mir-1000,TSS18246,3R:21341807-21452655
XLOC_011711,ymp,TSS18247,3R:21341807-21452655
XLOC_011712,msi,TSS18248,3R:21341807-21452655
XLOC_011713,Npl4;Ssadh,TSS18249;TSS18250;TSS18251;TSS18252,3R:21341807-21452655
XLOC_011714,tankyrase,TSS18253;TSS18254;TSS18255,3R:21478685-21491366
XLOC_011715,CG4730;CG4743,TSS18256;TSS18257;TSS18258,3R:21491530-21506506
XLOC_011716,CLS;RpL27,TSS18259;TSS18260;TSS18261,3R:21506542-21513092
XLOC_011717,LpR2,TSS18262;TSS18263;TSS18264,3R:21524372-21566313
XLOC_011718,LpR1,TSS18265;TSS18266;TSS18267;TSS18268,3R:21567060-21588827
XLOC_011719,CG17196;CG17197;CG17198,TSS18269;TSS18270;TSS18271,3R:21599055-21601928
XLOC_011720,CG17195,TSS18272,3R:21601997-21602920
XLOC_011721,CG4956,TSS18273,3R:21602989-21604027
XLOC_011722,CG4960,TSS18274,3R:21612255-21613020
XLOC_011723,CG31380,TSS18275,3R:21613718-21615177
XLOC_011724,CG31093,TSS18276,3R:21615540-21616193
XLOC_011725,CR43631,TSS18277,3R:21617363-21618106
XLOC_011726,CR43632,TSS18278,3R:21618321-21619025
XLOC_011727,CR43633,TSS18279,3R:21619787-21620143
XLOC_011728,CR43847,TSS18280,3R:21622312-21623500
XLOC_011729,Mst57Dc,TSS18281,3R:21655112-21655487
XLOC_011730,Sfp96F,TSS18282,3R:21655819-21655950
XLOC_011731,Mst57Db,TSS18283,3R:21656443-21656636
XLOC_011732,Mst57Da,TSS18284,3R:21657296-21657621
XLOC_011733,CG14545,TSS18285,3R:21676124-21677013
XLOC_011734,Tsp96F,TSS18286,3R:21697350-21707162
XLOC_011735,CR43259,TSS18287,3R:21728364-21732488
XLOC_011736,CG14546,TSS18288,3R:21732751-21748219
XLOC_011737,CcapR,TSS18289,3R:21749220-21781992
XLOC_011738,CG43116,TSS18290,3R:21808725-21822718
XLOC_011739,HLHmbeta,TSS18291;TSS18292,3R:21830500-21863747
XLOC_011740,CR43643;m2,TSS18293;TSS18294,3R:21830500-21863747
XLOC_011741,CR43644,TSS18295,3R:21830500-21863747
XLOC_011742,m4,TSS18296,3R:21830500-21863747
XLOC_011743,HLHm5,TSS18297,3R:21830500-21863747
XLOC_011744,exo84,TSS18298,3R:21867227-21877979
XLOC_011745,Dak1;Sld5,TSS18299;TSS18300;TSS18301,3R:21878546-21883945
XLOC_011746,CG42498,TSS18302,3R:21878546-21883945
XLOC_011747,RpL34a,TSS18303;TSS18304,3R:21884141-21885181
XLOC_011748,CG14551,TSS18305,3R:21885217-21888733
XLOC_011749,dys,TSS18306;TSS18307;TSS18308,3R:21902309-21924433
XLOC_011750,CG6073,TSS18309,3R:21996570-22014526
XLOC_011751,CG34130,TSS18310,3R:22014725-22015699
XLOC_011752,CG34129,TSS18311,3R:22015955-22016927
XLOC_011753,Ald,TSS18312;TSS18313;TSS18314;TSS18315;TSS18316,3R:22079790-22087313
XLOC_011754,CG42765,TSS18317,3R:22143925-22187713
XLOC_011755,CG6036,TSS18318,3R:22143925-22187713
XLOC_011756,CG14239,TSS18319,3R:22227630-22229378
XLOC_011757,CG34291;CG6503,TSS18320;TSS18321,3R:22250419-22254122
XLOC_011758,Pdf,TSS18322,3R:22281183-22281863
XLOC_011759,CG6490,TSS18323;TSS18324,3R:22295753-22360941
XLOC_011760,TwdlP,TSS18325,3R:22446329-22447082
XLOC_011761,TwdlB,TSS18326,3R:22448172-22449270
XLOC_011762,TwdlL,TSS18327,3R:22450301-22451374
XLOC_011763,TwdlO,TSS18328,3R:22451729-22452419
XLOC_011764,TwdlK,TSS18329,3R:22453685-22454429
XLOC_011765,beat-VII,TSS18330,3R:22474370-22507688
XLOC_011766,TwdlQ,TSS18331,3R:22518355-22519245
XLOC_011767,amon,TSS18332,3R:22523417-22539881
XLOC_011768,CG6425,TSS18333,3R:22540883-22543107
XLOC_011769,CG6420,TSS18334,3R:22546191-22550937
XLOC_011770,CG6403,TSS18335,3R:22561275-22562018
XLOC_011771,CG42789,TSS18336,3R:22609330-22609930
XLOC_011772,Lerp,TSS18337;TSS18338;TSS18339,3R:22668179-22688844
XLOC_011773,mir-1012,TSS18340,3R:22668179-22688844
XLOC_011774,ball,TSS18341,3R:22690326-22702284
XLOC_011775,BM-40-SPARC;Rb97D,TSS18342;TSS18343;TSS18344;TSS18345,3R:22690326-22702284
XLOC_011776,ro,TSS18346;TSS18347,3R:22702354-22706893
XLOC_011777,CG5500,TSS18348,3R:22702354-22706893
XLOC_011778,CG5500,TSS18349,3R:22702354-22706893
XLOC_011779,Ets97D,TSS18350,3R:22707447-22738608
XLOC_011780,tRNA:CR31071,TSS18351,3R:22772984-22773056
XLOC_011781,tRNA:CR31070,TSS18352,3R:22773233-22773305
XLOC_011782,CG6330,TSS18353;TSS18354,3R:22775413-22784209
XLOC_011783,Tsp97E,TSS18355;TSS18356,3R:22786786-22790572
XLOC_011784,Gr97a,TSS18357,3R:22790865-22792194
XLOC_011785,CG31075,TSS18358;TSS18359,3R:22804262-22814239
XLOC_011786,CG31076,TSS18360,3R:22814756-22815574
XLOC_011787,CG6296,TSS18361,3R:22822701-22889500
XLOC_011788,CG6295,TSS18362,3R:22822701-22889500
XLOC_011789,CG17192,TSS18363,3R:22822701-22889500
XLOC_011790,CG17191,TSS18364,3R:22822701-22889500
XLOC_011791,CG6283,TSS18365,3R:22822701-22889500
XLOC_011792,CG6277,TSS18366,3R:22822701-22889500
XLOC_011793,CG6271,TSS18367,3R:22822701-22889500
XLOC_011794,Nep5,TSS18368,3R:22822701-22889500
XLOC_011795,spz,TSS18369;TSS18370;TSS18371,3R:22890711-22900563
XLOC_011796,Cpr97Ea,TSS18372;TSS18373,3R:22908678-22913500
XLOC_011797,Cpr97Eb,TSS18374;TSS18375,3R:22915223-22917293
XLOC_011798,eater,TSS18376,3R:22921582-22925469
XLOC_011799,CG6074,TSS18377,3R:22928709-22931906
XLOC_011800,gb,TSS18378,3R:22934086-22942398
XLOC_011801,CG6066,TSS18379,3R:22934086-22942398
XLOC_011802,CG6051;CG6059,TSS18380;TSS18381;TSS18382,3R:22947339-22976824
XLOC_011803,CG34293,TSS18383,3R:22988845-22991333
XLOC_011804,Ser,TSS18384;TSS18385,3R:22997808-23023429
XLOC_011805,-,TSS18386;TSS18387,3R:23024679-23050820
XLOC_011806,CG34006,TSS18388;TSS18389;TSS18390;TSS18391;TSS18392;TSS18393;TSS18394,3R:23024679-23050820
XLOC_011807,-,TSS18395;TSS18396,3R:23024679-23050820
XLOC_011808,CG42813,TSS18397,3R:23051073-23054277
XLOC_011809,CG31064;CG42814,TSS18398;TSS18399;TSS18400,3R:23054440-23064803
XLOC_011810,CG18766,TSS18401;TSS18402,3R:23068056-23070971
XLOC_011811,CG5984,TSS18403,3R:23072124-23073714
XLOC_011812,CG5987;pll,TSS18404;TSS18405;TSS18406;TSS18407,3R:23073935-23114217
XLOC_011813,CG14262;woc,TSS18408;TSS18409;TSS18410;TSS18411,3R:23073935-23114217
XLOC_011814,l(3)mbt,TSS18412;TSS18413;TSS18414;TSS18415;TSS18416;TSS18417,3R:23073935-23114217
XLOC_011815,mrt,TSS18418;TSS18419;TSS18420;TSS18421;TSS18422;TSS18423;TSS18424,3R:23073935-23114217
XLOC_011816,bigmax,TSS18425,3R:23073935-23114217
XLOC_011817,CG3348,TSS18426,3R:23114492-23117911
XLOC_011818,CG3339,TSS18427,3R:23120266-23148047
XLOC_011819,CG3330,TSS18428,3R:23155406-23156604
XLOC_011820,CR43476,TSS18429,3R:23166343-23198296
XLOC_011821,side,TSS18430,3R:23200801-23263204
XLOC_011822,CG43139;CG5402,TSS18431;TSS18432,3R:23327087-23328678
XLOC_011823,CG13972,TSS18433,3R:23341632-23342979
XLOC_011824,Klp98A,TSS18434,3R:23373438-23384862
XLOC_011825,CG5646,TSS18435,3R:23385100-23387041
XLOC_011826,snmRNA:157,TSS18436,3R:23385100-23387041
XLOC_011827,wdb,TSS18437;TSS18438;TSS18439,3R:23387227-23408501
XLOC_011828,CG5639,TSS18440;TSS18441;TSS18442,3R:23408561-23421887
XLOC_011829,dsd,TSS18443,3R:23423482-23433081
XLOC_011830,CG5612,TSS18444,3R:23433985-23461950
XLOC_011831,CG5611,TSS18445;TSS18446,3R:23433985-23461950
XLOC_011832,CG34294;tau,TSS18447;TSS18448;TSS18449,3R:23462045-23482718
XLOC_011833,mir-1001,TSS18450,3R:23462045-23482718
XLOC_011834,CG31058,TSS18451,3R:23462045-23482718
XLOC_011835,Mlc1,TSS18452,3R:23483284-23485899
XLOC_011836,Sce,TSS18453,3R:23506152-23507751
XLOC_011837,CG31055,TSS18454,3R:23511351-23520281
XLOC_011838,ALiX,TSS18455,3R:23522187-23525967
XLOC_011839,CG12428,TSS18456;TSS18457,3R:23526082-23532489
XLOC_011840,CG34353,TSS18458,3R:23593687-23731565
XLOC_011841,CG12426,TSS18459,3R:23593687-23731565
XLOC_011842,CG33213;CG5003,TSS18460;TSS18461,3R:23738168-23745195
XLOC_011843,CG12259,TSS18462,3R:23745565-23746811
XLOC_011844,CG4980,TSS18463,3R:23747004-23748074
XLOC_011845,CG31053,TSS18464,3R:23748492-23763571
XLOC_011846,Mes-4,TSS18465,3R:23748492-23763571
XLOC_011847,mfrn,TSS18466,3R:23768510-23779834
XLOC_011848,CG4951,TSS18467,3R:23768510-23779834
XLOC_011849,CG42487;CG4884,TSS18468;TSS18469,3R:23783105-23784967
XLOC_011850,CG31253,TSS18470,3R:23785067-23786291
XLOC_011851,CG31131,TSS18471,3R:23786334-23792728
XLOC_011852,betaTub97EF,TSS18472,3R:23792729-23814089
XLOC_011853,CG4815,TSS18473,3R:23815420-23816473
XLOC_011854,CG43124;CG43125,TSS18474;TSS18475;TSS18476,3R:24088456-24090628
XLOC_011855,CG12516,TSS18477,3R:24129352-24130327
XLOC_011856,Gfat2;larp,TSS18478;TSS18479;TSS18480;TSS18481;TSS18482;TSS18483;TSS18484,3R:24143687-24165608
XLOC_011857,CG31051;Ppn,TSS18485;TSS18486;TSS18487,3R:24312674-24366412
XLOC_011858,CG12413,TSS18488;TSS18489,3R:24367862-24370636
XLOC_011859,fkh,TSS18490,3R:24406804-24410834
XLOC_011860,Noa36,TSS18491,3R:24423780-24425010
XLOC_011861,CG10011,TSS18492,3R:24425118-24460785
XLOC_011862,CG14062,TSS18493,3R:24467306-24468613
XLOC_011863,CG31050,TSS18494,3R:24475804-24476202
XLOC_011864,AR-2,TSS18495;TSS18496,3R:24562830-24570485
XLOC_011865,CG10000,TSS18497,3R:24574104-24577313
XLOC_011866,CG9997,TSS18498,3R:24581671-24582701
XLOC_011867,CG14061,TSS18499,3R:24582720-24583956
XLOC_011868,wdn,TSS18500,3R:24633704-24637049
XLOC_011869,CG1523,TSS18501,3R:24637092-24645411
XLOC_011870,WASp,TSS18502;TSS18503;TSS18504,3R:24645935-24657757
XLOC_011871,Apc,TSS18505;TSS18506;TSS18507,3R:24658018-24670372
XLOC_011872,inx3,TSS18508;TSS18509,3R:24670991-24696191
XLOC_011873,CG33203,TSS18510;TSS18511,3R:24696327-24748523
XLOC_011874,CG14523,TSS18512,3R:24696327-24748523
XLOC_011875,CG14521,TSS18513,3R:24748765-24796076
XLOC_011876,CG1443,TSS18514,3R:24818698-24846128
XLOC_011877,mir-4947,TSS18515,3R:24818698-24846128
XLOC_011878,eIF4E-6,TSS18516,3R:24852160-24852896
XLOC_011879,Ssl2;beta4GalNAcTB,TSS18517;TSS18518,3R:24852968-24859775
XLOC_011880,Slu7,TSS18519,3R:24860324-24874980
XLOC_011881,Cul-5,TSS18520;TSS18521;TSS18522,3R:24884989-24938542
XLOC_011882,CG11874,TSS18523,3R:24884989-24938542
XLOC_011883,yemalpha,TSS18524;TSS18525,3R:24942112-24948719
XLOC_011884,dgt6,TSS18526;TSS18527,3R:24949068-24964295
XLOC_011885,CG14512,TSS18528,3R:24949068-24964295
XLOC_011886,CG14511,TSS18529,3R:24964387-24972615
XLOC_011887,CG11882,TSS18530,3R:24972737-24973894
XLOC_011888,Slbp;ligatin,TSS18531;TSS18532;TSS18533,3R:24973969-24982981
XLOC_011889,CG14509,TSS18534,3R:24998985-25020716
XLOC_011890,Mesh1,TSS18535,3R:25026173-25028247
XLOC_011891,CG14508,TSS18536,3R:25028386-25029855
XLOC_011892,CG1458,TSS18537,3R:25045887-25053447
XLOC_011893,CG14507,TSS18538,3R:25045887-25053447
XLOC_011894,CG11951,TSS18539,3R:25054882-25064426
XLOC_011895,CG31427,TSS18540,3R:25064551-25066085
XLOC_011896,CG31445,TSS18541;TSS18542,3R:25066301-25070549
XLOC_011897,SP1029,TSS18543;TSS18544,3R:25070679-25076167
XLOC_011898,stg,TSS18545;TSS18546;TSS18547;TSS18548,3R:25077531-25109892
XLOC_011899,CG14506,TSS18549,3R:25121461-25122951
XLOC_011900,Cnx99A,TSS18550;TSS18551;TSS18552,3R:25140959-25145921
XLOC_011901,CG2321,TSS18553,3R:25202986-25315024
XLOC_011902,Spase12,TSS18554,3R:25315192-25317105
XLOC_011903,CG2310,TSS18555,3R:25317245-25319240
XLOC_011904,Trc8,TSS18556;TSS18557;TSS18558,3R:25320503-25329519
XLOC_011905,-,TSS18559;TSS18560,3R:25345108-25352434
XLOC_011906,-,TSS18561,3R:25352839-25353387
XLOC_011907,CG7567,TSS18562,3R:25412958-25413822
XLOC_011908,CG11470,TSS18563,3R:25414757-25415484
XLOC_011909,CG31041,TSS18564,3R:25415791-25416628
XLOC_011910,CG7568,TSS18565,3R:25417429-25442922
XLOC_011911,DopR2,TSS18566,3R:25456025-25485706
XLOC_011912,ppk20,TSS18567,3R:25492535-25494599
XLOC_011913,Bub3,TSS18568;TSS18569,3R:25498177-25501267
XLOC_011914,CG7582,TSS18570;TSS18571,3R:25501398-25508000
XLOC_011915,Obp99c,TSS18572;TSS18573,3R:25508224-25515033
XLOC_011916,Dup99B,TSS18574,3R:25540789-25541099
XLOC_011917,Obp99b,TSS18575,3R:25541975-25542618
XLOC_011918,CG7593,TSS18576,3R:25548882-25550651
XLOC_011919,CG7601,TSS18577,3R:25551533-25562542
XLOC_011920,CG7609,TSS18578,3R:25562584-25570814
XLOC_011921,ATPsyn-gamma,TSS18579;TSS18580,3R:25573425-25574885
XLOC_011922,fig,TSS18581,3R:25591285-25625055
XLOC_011923,CG7837,TSS18582,3R:25591285-25625055
XLOC_011924,CG7834,TSS18583;TSS18584;TSS18585,3R:25625374-25632849
XLOC_011925,ncd,TSS18586,3R:25625374-25632849
XLOC_011926,Vps16B,TSS18587,3R:25632969-25642172
XLOC_011927,CG7829,TSS18588,3R:25642449-25643486
XLOC_011928,CG31033,TSS18589;TSS18590;TSS18591;TSS18592;TSS18593;TSS18594,3R:25652998-25683191
XLOC_011929,CG42592,TSS18595,3R:25652998-25683191
XLOC_011930,dgt1,TSS18596,3R:25652998-25683191
XLOC_011931,CG15514;CG7824;CR31032,TSS18597;TSS18598;TSS18599,3R:25683373-25687266
XLOC_011932,CG7816,TSS18600;TSS18601;TSS18602;TSS18603;TSS18604;TSS18605;TSS18606,3R:25687352-25694618
XLOC_011933,CG15517,TSS18607,3R:25728985-25729523
XLOC_011934,capa,TSS18608,3R:25738712-25740068
XLOC_011935,trp,TSS18609,3R:25740242-25746011
XLOC_011936,Jon99Cii,TSS18610,3R:25749475-25750337
XLOC_011937,Jon99Ci,TSS18611,3R:25750947-25751911
XLOC_011938,CG31202,TSS18612,3R:25752976-25756108
XLOC_011939,Cog7,TSS18613,3R:25756272-25758779
XLOC_011940,eIF2B-alpha,TSS18614,3R:25759008-25761610
XLOC_011941,Takr99D,TSS18615,3R:25776517-25795169
XLOC_011942,-,TSS18616,3R:25807730-25808598
XLOC_011943,Acph-1,TSS18617;TSS18618,3R:25816860-25819130
XLOC_011944,CG7903,TSS18619,3R:25819195-25820931
XLOC_011945,CG15525,TSS18620,3R:25821078-25823399
XLOC_011946,CG7911;CG7912,TSS18621;TSS18622;TSS18623;TSS18624;TSS18625,3R:25826256-25841086
XLOC_011947,CG7920,TSS18626,3R:25826256-25841086
XLOC_011948,Mgat2,TSS18627,3R:25841226-25847980
XLOC_011949,RpS28a,TSS18628,3R:25848125-25848320
XLOC_011950,CG7928,TSS18629,3R:25848565-25862568
XLOC_011951,ocn,TSS18630,3R:25862716-25863452
XLOC_011952,janA;janB,TSS18631;TSS18632;TSS18633,3R:25863701-25871880
XLOC_011953,RpL32,TSS18634;TSS18635,3R:25863701-25871880
XLOC_011954,CG15528,TSS18636,3R:25872196-25877834
XLOC_011955,spn-A,TSS18637,3R:25878235-25882325
XLOC_011956,CG18682,TSS18638;TSS18639,3R:25947744-25950457
XLOC_011957,Ppi1,TSS18640,3R:25951354-25954841
XLOC_011958,CG31029,TSS18641,3R:25955010-25958117
XLOC_011959,Tpi,TSS18642;TSS18643,3R:25958697-25960321
XLOC_011960,AdoR,TSS18644,3R:25960996-25975328
XLOC_011961,CG11498,TSS18645,3R:25977780-25986195
XLOC_011962,CG31028;CG31030,TSS18646;TSS18647;TSS18648,3R:25990413-25996925
XLOC_011963,CG1983;Mlc2,TSS18649;TSS18650,3R:25997157-26003409
XLOC_011964,CG9747,TSS18651,3R:26011144-26016797
XLOC_011965,CG15531,TSS18652,3R:26020511-26021950
XLOC_011966,CG9743,TSS18653,3R:26022081-26028715
XLOC_011967,RpS7;snoRNA:Psi18S-1377a;snoRNA:Psi28S-2626,TSS18654;TSS18655;TSS18656,3R:26032239-26034742
XLOC_011968,snoRNA:Psi28S-2149,TSS18657,3R:26032239-26034742
XLOC_011969,snoRNA:Psi18S-1377e,TSS18658,3R:26032239-26034742
XLOC_011970,snoRNA:Psi18S-1377d,TSS18659,3R:26032239-26034742
XLOC_011971,snoRNA:Psi18S-1377c,TSS18660,3R:26032239-26034742
XLOC_011972,snoRNA:Psi18S-1377b,TSS18661,3R:26032239-26034742
XLOC_011973,CecB,TSS18662,3R:26039055-26039519
XLOC_011974,CG43448,TSS18663,3R:26062815-26063456
XLOC_011975,CG9733;CG9737,TSS18664;TSS18665,3R:26066880-26072425
XLOC_011976,tRNA:CR31383,TSS18666,3R:26073685-26073765
XLOC_011977,tRNA:CR31023,TSS18667,3R:26074337-26074417
XLOC_011978,CG34300,TSS18668,3R:26103652-26198496
XLOC_011979,Fer1HCH,TSS18669;TSS18670;TSS18671;TSS18672,3R:26211285-26216313
XLOC_011980,CG42740,TSS18673,3R:26244488-26248693
XLOC_011981,CG15535,TSS18674,3R:26248753-26249565
XLOC_011982,CG15536,TSS18675,3R:26249695-26250884
XLOC_011983,CG2218,TSS18676,3R:26251381-26253998
XLOC_011984,CG15537,TSS18677,3R:26261032-26269321
XLOC_011985,Osi23,TSS18678,3R:26269797-26271031
XLOC_011986,aralar1,TSS18679;TSS18680;TSS18681,3R:26271356-26281589
XLOC_011987,CG2224,TSS18682,3R:26282162-26285074
XLOC_011988,Jon99Fii,TSS18683,3R:26312737-26315660
XLOC_011989,PH4alphaMP,TSS18684,3R:26315795-26321875
XLOC_011990,PH4alphaNE1,TSS18685,3R:26322472-26326048
XLOC_011991,CG31371,TSS18686,3R:26326923-26329082
XLOC_011992,PH4alphaSG1,TSS18687,3R:26329386-26331383
XLOC_011993,PH4alphaNE2,TSS18688,3R:26333744-26337936
XLOC_011994,CG31524,TSS18689,3R:26338043-26340077
XLOC_011995,jdp,TSS18690,3R:26342773-26352761
XLOC_011996,CG34155,TSS18691,3R:26358335-26404636
XLOC_011997,Rpt6R,TSS18692,3R:26407919-26409419
XLOC_011998,CG9717,TSS18693,3R:26409605-26413021
XLOC_011999,CG2246,TSS18694;TSS18695;TSS18696,3R:26418689-26427211
XLOC_012000,CG2267,TSS18697,3R:26452961-26454750
XLOC_012001,CG31013,TSS18698,3R:26469488-26471602
XLOC_012002,PH4alphaPV,TSS18699,3R:26471827-26474273
XLOC_012003,CG12069,TSS18700;TSS18701,3R:26519293-26521220
XLOC_012004,Pka-C2,TSS18702,3R:26521257-26522860
XLOC_012005,CG31010,TSS18703,3R:26530480-26531815
XLOC_012006,CG11313,TSS18704;TSS18705,3R:26555539-26567010
XLOC_012007,Npc2g,TSS18706,3R:26570325-26570983
XLOC_012008,Npc2h,TSS18707,3R:26571200-26572010
XLOC_012009,CR43238,TSS18708,3R:26572406-26572894
XLOC_012010,wts,TSS18709;TSS18710,3R:26615310-26632508
XLOC_012011,mir-1013,TSS18711,3R:26615310-26632508
XLOC_012012,CG15545,TSS18712,3R:26696779-26698002
XLOC_012013,CG15546,TSS18713,3R:26700086-26701908
XLOC_012014,CG12071,TSS18714,3R:26702805-26706597
XLOC_012015,CG15547;Sap-r,TSS18715;TSS18716;TSS18717,3R:26707433-26714821
XLOC_012016,CG33483,TSS18718;TSS18719,3R:26726439-26727883
XLOC_012017,CG15549,TSS18720,3R:26761117-26762229
XLOC_012018,CG15550,TSS18721,3R:26762251-26762824
XLOC_012019,Ctr1C,TSS18722,3R:26789010-26790042
XLOC_012020,5-HT7,TSS18723,3R:26794863-26842569
XLOC_012021,CG31008,TSS18724,3R:26794863-26842569
XLOC_012022,CG31007,TSS18725,3R:26794863-26842569
XLOC_012023,CG33920,TSS18726,3R:26865097-26872543
XLOC_012024,mir-4948,TSS18727,3R:26874653-26878268
XLOC_012025,l(3)03670,TSS18728,3R:26878337-26879637
XLOC_012026,dco,TSS18729;TSS18730;TSS18731,3R:26879825-26887163
XLOC_012027,CG11317,TSS18732,3R:26916428-26923040
XLOC_012028,CG15553,TSS18733;TSS18734,3R:26924589-26927110
XLOC_012029,CG11318,TSS18735,3R:26932087-26934910
XLOC_012030,Prosalpha3T,TSS18736,3R:26947854-26949239
XLOC_012031,CG15556,TSS18737;TSS18738,3R:26953686-26956388
XLOC_012032,stops,TSS18739;TSS18740,3R:26960113-26997242
XLOC_012033,CG31004,TSS18741,3R:27004110-27021484
XLOC_012034,chp;zwilch,TSS18742;TSS18743;TSS18744,3R:27022639-27040506
XLOC_012035,CG15561,TSS18745,3R:27040529-27041628
XLOC_012036,CG1746;mir-4949,TSS18746;TSS18747;TSS18748;TSS18749,3R:27041866-27045352
XLOC_012037,RNaseP:RNA,TSS18750,3R:27041866-27045352
XLOC_012038,CG15563,TSS18751,3R:27046143-27058058
XLOC_012039,CG15564,TSS18752,3R:27058341-27061003
XLOC_012040,qless,TSS18753,3R:27061750-27080622
XLOC_012041,CG1750,TSS18754,3R:27061750-27080622
XLOC_012042,CG11340,TSS18755,3R:27128210-27130962
XLOC_012043,CG31204,TSS18756,3R:27207678-27219249
XLOC_012044,CG31002,TSS18757,3R:27219303-27221020
XLOC_012045,CG11337,TSS18758;TSS18759;TSS18760;TSS18761,3R:27221379-27283630
XLOC_012046,CG11334;lox,TSS18762;TSS18763;TSS18764;TSS18765,3R:27284101-27288962
XLOC_012047,pygo,TSS18766,3R:27401556-27418156
XLOC_012048,RpL6,TSS18767,3R:27420513-27421926
XLOC_012049,CycG,TSS18768;TSS18769;TSS18770,3R:27422324-27441742
XLOC_012050,CG11539,TSS18771,3R:27422324-27441742
XLOC_012051,CG11550,TSS18772,3R:27495069-27505602
XLOC_012052,CG42693,TSS18773;TSS18774;TSS18775;TSS18776,3R:27522559-27535740
XLOC_012053,CstF-50,TSS18777,3R:27561224-27569036
